title（注意，所有单元格都不要包含换行符）,variant,price,imgUrl,link,l2,l3,inviteId,modelId,final_1688_link,price judge,上传日期,itemid,最大价格,价格档位,空置，该列请勿删除，否则会导致数据错乱,l4
COSRX套装 - 蜗牛96精华液（100毫升）+ 蜗牛保湿霜,蜗牛精华+乳霜,15,https://cf.shopee.com.my/file/sg-11134207-7rcfd-lqvqtafeuhx7ef,http://shopee.com.my/product/133117728/11168221665,Beauty Sets & Packages,,IVCN202606252733,2.3226E+11,https://detail.1688.com/offer/1010125651676.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,11168221665,19.93,热销品,,
Tracia 护发霜 200克,调味霜 200克,5.8,https://cf.shopee.com.my/file/38f53d5f25267782d532b9e82371583c,http://shopee.com.my/product/52784309/11597447606,Hair Care,Hair Styling,IVCN202606252735,1.81662E+11,https://detail.1688.com/offer/724611248887.html?spm=a26352.b28411319.offerlist.36.57ee1e62hOSeL3,1688三档价格,6月25日,11597447606,8.17,热销品,,
PYEONAN 速效染发剂（5 包）,深棕色,3.5,https://cf.shopee.com.my/file/my-11134207-7rase-m0v7gkue829d5a,http://shopee.com.my/product/550915093/12422648838,Hair Care,Hair Colour,IVCN202606252737,85186015712,https://detail.1688.com/offer/622588472317.html?spm=a26352.13672862.offerlist.60.b04c1e62jN7qzL,1688三档价格,6月25日,12422648838,31.2,热销品,,
Neo 护发乳液 + 免费赠送 0.3mm 微针滚轮 – 高级护发增厚护理！,Neo 护发乳液 + 免费赠送 0.3mm 微针滚轮 – 高级护发增厚护理！,12.5,https://cf.shopee.com.my/file/my-11134207-820lg-mhpumauad5omd1,http://shopee.com.my/product/328414920/15203077387,Hair Care,Hair Treatment,IVCN202606252739,1.22431E+11,"https://detail.1688.com/offer/690831707934.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/851461023290.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",1688三档价格,6月25日,15203077387,13.75,热销品,,
SEVICH 儿童专用美发啫喱（125毫升）,发胶*2（80%的人选择）,26,https://cf.shopee.com.my/file/cn-11134207-7r98o-lntpbht23bewfd,http://shopee.com.my/product/1101533548/19195099653,Hair Care,Hair Styling,IVCN202606252741,2.22253E+11,https://detail.1688.com/offer/635756196067.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,19195099653,27.1,热销品,,
HF Tonik Rambut-防脱发hair tonic 100ml生发液anti hairloss头发发际线育发营养液剂增发密发快速增长多女生防脱神器生发精华液Serum Fast Hair Growth Serum Men Women,"韩方五谷生发育发液hair tonic,100ml",29.35,https://cf.shopee.com.my/file/my-11134207-820l4-mgstrtdydpfv4f,http://shopee.com.my/product/297887715/19339897869,Hair Care,Hair Treatment,IVCN202606252743,1.9203E+11,https://detail.1688.com/offer/908402197819.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,19339897869,29.35,热销品,,
SEVICH 便携式旅行发际线遮瑕粉 防水黑色粉,????黑色*1件,3.76,https://cf.shopee.ph/file/cn-11134207-820l4-mnl8sm8t1rt4e6,http://shopee.ph/product/1009754014/19384948602,Hair Care,Hair Styling,IVCN202606252745,1.87084E+11,https://detail.1688.com/offer/560299791241.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,19384948602,3.76,热销品,,
SEVICH 便携式旅行发际线遮瑕粉 防水黑色粉,????深棕色*1个,5.67,https://cf.shopee.ph/file/cn-11134207-820l4-mnl8sosg0paee4,http://shopee.ph/product/1009754014/19384948602,Hair Care,Hair Styling,IVCN202606252747,1.87084E+11,https://detail.1688.com/offer/645841848683.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,19384948602,5.67,热销品,,
The Ordinary 多肽丰盈精华液 - 30毫升/60毫升 | 令秀发更浓密、更丰盈,60毫升,6.8,https://cf.shopee.com.my/file/my-11134207-820l5-mfhvjypol4w8d7,http://shopee.com.my/product/1044240069/19491679299,Hair Care,Hair Treatment,IVCN202606252749,2.57624E+11,https://detail.1688.com/offer/837336946198.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,19491679299,10.33,热销品,,
生发精华液 护发精华 护发液 植物精华 天然防脱草本防脱发 促进头发生长,洗发水+精华液,8.38,https://cf.shopee.com.my/file/my-11134207-7r98o-lygefij8usm8d7,http://shopee.com.my/product/648675668/19892796647,Hair Care,Hair Treatment,IVCN202606252751,1.09227E+11,"https://detail.1688.com/offer/682949944936.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/684612223814.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=f5fc9371ad048585d79597697c9f8a89&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC177D6A8FE3F9FCBAD453E92F90A8176C60162C05C854D782CB08C56DCB2B08C07EEF6D6099BA67CE089F770C23C101B711C99ACFA5528BF6E67EAF5EB5A79E40D3BA7126843C9C9DECCF9A55302BB2DA947D8468AD3BA6970E64FE828A346F88F68FF06959155ECDAD1AD14AC35A13A441E1D1FEDA719B755047C838FE10290BDFB247AE32F3BCC2B31F3B21E8987FBA%26cbu_cps_trace_flag%3Dwrite",1688三档价格,6月25日,19892796647,35.2,热销品,,
GROLEO 专业二合一男士发蜡啫喱（含梳子），轻松打造理想发型，造型啫喱，护发油,凝胶霜*1片,3.12,https://cf.shopee.ph/file/ph-11134207-820l6-mp1wd9k70075d0,http://shopee.ph/product/1135885488/20695741438,Hair Care,Hair Styling,IVCN202606252753,2.5056E+11,https://detail.1688.com/offer/940885327861.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,20695741438,3.12,热销品,,
SEVICH 持久定型发蜡棒 (75克),发贴*1,5.54,https://cf.shopee.com.my/file/cn-11134207-820l4-mj86cxfy9r7r97,http://shopee.com.my/product/1101533548/20895380986,Hair Care,Hair Styling,IVCN202606252755,88832358557,https://detail.1688.com/offer/922414162823.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,20895380986,5.54,热销品,,
Jaseu 头发柔顺剂 240ml 专业沙龙级直发膏 自然直发 DIY,Jaseu 头发柔顺剂 240ml 专业沙龙级直发膏 自然直发 DIY,7.18,https://cf.shopee.com.my/file/my-11134207-820lg-mowteazly3nmbd,http://shopee.com.my/product/912071401/22119717428,Hair Care,Hair Styling,IVCN202606252757,1.93747E+11,https://detail.1688.com/offer/652062405278.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=4615a15b13f8a4431f6de814faa60305,1688三档价格,6月25日,22119717428,22.3,热销品,,
Ebin 假发专用蕾丝粘合剂 100ml 极致融化喷雾,Ebin 假发专用蕾丝粘合剂 100ml 极致融化喷雾,2.62,https://cf.shopee.com.br/file/br-11134275-7r98o-m9og12ogfr5l26,http://shopee.com.br/product/1163157664/22298491957,Hair Care,Hair Styling,IVCN202606252759,2.09607E+11,https://detail.1688.com/offer/809654578005.html?fro,1688三档价格,6月25日,22298491957,2.62,热销品,,
SEVICH 头发造型啫喱（125毫升）+ 儿童造型棒啫喱（80毫升）,????80毫升+125毫升,5.01,https://cf.shopee.com.my/file/cn-11134207-820l4-mft4yie3sv7z87,http://shopee.com.my/product/1101533548/22661887041,Hair Care,Hair Styling,IVCN202606252761,2.0718E+11,https://detail.1688.com/offer/908410259087.html?spm=a26352.b28411319.offerlist.11.43391e62qRPSoN,1688三档价格,6月25日,22661887041,5.01,热销品,,
SEVICH 头发造型啫喱（125毫升）+ 儿童造型棒啫喱（80毫升）,买二送三,39.31,https://cf.shopee.com.my/file/cn-11134207-820l4-mfti8li3d2bz19,http://shopee.com.my/product/1101533548/22661887041,Hair Care,Hair Styling,IVCN202606252763,2.23872E+11,"https://detail.1688.com/offer/716972902501.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/907808870832.html?spm=a26352.b28411319/2508.0.0",1688三档价格,6月25日,22661887041,39.31,热销品,,
500毫升生姜洗发水/护发素，快速促进头发生长，浓密秀发，防脱发，控油。,洗发水 3 件装,3.48,https://cf.shopee.ph/file/ph-11134201-23020-88xtkpofuvnv1e,http://shopee.ph/product/31233419/22926871559,Hair Care,Shampoo,IVCN202606252765,98620455882,https://detail.1688.com/offer/692019556177.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,22926871559,3.48,热销品,,
Sevich 发际线粉 头发阴影粉 防水发粉 填充额头发际线,黑色（4克）,7.75,https://cf.shopee.ph/file/cn-11134207-820l4-mhlcpbb000sl87,http://shopee.ph/product/1009754014/23745020040,Hair Care,Hair Styling,IVCN202606252767,1.96806E+11,https://detail.1688.com/offer/560299791241.html?spm=a26352.b28411319.offerlist.60.43ce1e62oFaEFa,1688三档价格,6月25日,23745020040,7.75,热销品,,
棕榄天然柔顺洗发水 - 含芦荟，适合中性发质，1升泵装,棕榄天然柔顺洗发水 - 含芦荟，适合中性发质，1升泵装,9,https://cf.shopee.ph/file/sg-11134201-823q0-mp0msh0clnv014,http://shopee.ph/product/1029353901/23974753901,Hair Care,Shampoo,IVCN202606252769,1.94473E+11,https://detail.1688.com/offer/924177650376.html?,1688三档价格,6月25日,23974753901,16,热销品,,
草本去屑洗发水，纯素洗发水，500毫升,1. 去屑洗发水,11.89,https://cf.shopee.vn/file/vn-11134207-81ztc-mo7zqt023ev7be,http://shopee.vn/product/53502824/24480953995,Hair Care,Shampoo,IVCN202606252771,49789902836,https://detail.1688.com/offer/758505520269.html?spm=a26352.13672862.offerlist.19.e3161e62XyvXBS&cosite=-&tracelog=p4p&_p_isad=1&clickid=b6114ced7a004734ad18df82a07dc252&sessionid=f1d919c7b74e31dbc6ede3138f51d9ed,1688三档价格,6月25日,24480953995,11.89,热销品,,
SEVICH 生发粉 增发纤维 防脱发,黑色 100克（袋装）,5.19,https://cf.shopee.ph/file/cn-11134207-7ras8-mapcqixnp0sl8e,http://shopee.ph/product/1009754014/24502230512,Hair Care,Hair Styling,IVCN202606252773,2.51159E+11,https://detail.1688.com/offer/560290523397.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,24502230512,5.19,热销品,,
SACO 的正宗草本灰发染发洗发水，含有天然人参成分，15 分钟即可将头发染成黑色。,栗棕色（250毫升）,6,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9mu2dvul2te2b,http://shopee.vn/product/1157654690/24757562487,Hair Care,Hair Colour,IVCN202606252775,1.48494E+11,https://detail.1688.com/offer/872074973217.html?spm=a26352.13672862.offerlist.65.189f1e62iOth4f,1688三档价格,6月25日,24757562487,10.09,热销品,,
SACO 的正宗草本灰发染发洗发水，含有天然人参成分，15 分钟即可将头发染成黑色。,天然黑（250毫升）,6,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9mu22bdijcy53,http://shopee.vn/product/1157654690/24757562487,Hair Care,Hair Colour,IVCN202606252777,1.76301E+11,https://detail.1688.com/offer/872074973217.html?spm=a26352.13672862.offerlist.65.189f1e62iOth4f,1688三档价格,6月25日,24757562487,10.42,热销品,,
SACO 的正宗草本灰发染发洗发水，含有天然人参成分，15 分钟即可将头发染成黑色。,深棕色（250毫升）,4,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9mu28e0mkp037,http://shopee.vn/product/1157654690/24757562487,Hair Care,Hair Colour,IVCN202606252779,1.76301E+11,https://detail.1688.com/offer/938083081784.html?spm=a26352.b28411319.offerlist.49.21af1e62W2Ru8X,1688三档价格,6月25日,24757562487,10.5,热销品,,
伊夫·黎雪有机薄荷去屑洗发露 - 300毫升，有效去除头皮屑,伊夫·黎雪有机薄荷去屑洗发露 - 300毫升，有效去除头皮屑,6.6,https://cf.shopee.ph/file/ph-11134207-7rasa-m589j8ubvrta4a,http://shopee.ph/product/134808541/24982694865,Hair Care,Shampoo,IVCN202606252781,2.46257E+11,https://detail.1688.com/offer/949864142672.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,24982694865,21.69,热销品,,
Pure 99% Aloe Vera Cleansing & Moisture Smooth Shampoo/Conditioner/Shower Gel?芦荟胶丝滑洗发乳/沐浴露/护发素 800ML,沐浴露,3.79,https://cf.shopee.com.my/file/my-11134207-7r98y-lz4m2lnbkf34e9,http://shopee.com.my/product/53280995/25234927107,Hair Care,Hair and Scalp Conditioner,IVCN202606252783,2.41407E+11,https://detail.1688.com/offer/707605278631.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,25234927107,3.79,热销品,,
Elizavecca Cer-100 强韧发丝精华油 100毫升,精油 100毫升,8,https://cf.shopee.com.br/file/sg-11134207-7rd5l-m7lvm149r1x424,http://shopee.com.br/product/457864097/25242961719,Hair Care,Hair Treatment,IVCN202606252785,1.67052E+11,https://detail.1688.com/offer/867341208761.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,25242961719,21.73,热销品,,
Dr.ville 生发精华液 防脱发精华液 护发补充剂 根部滋养精华液 50毫升,30毫升,5.81,https://cf.shopee.com.my/file/cn-11134207-7ras8-m824habsbwgt00,http://shopee.com.my/product/1505547227/25243391121,Hair Care,Hair Treatment,IVCN202606252789,1.3828E+11,https://detail.1688.com/offer/964415158103.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,25243391121,5.81,热销品,,
Dr.ville 生发精华液 防脱发精华液 护发补充剂 根部滋养精华液 50毫升,30毫升,5.81,https://cf.shopee.com.my/file/cn-11134207-7ras8-m824habsbwgt00,http://shopee.com.my/product/1505547227/25243391121,Hair Care,Hair Treatment,IVCN202606252789,1.3828E+11,https://detail.1688.com/offer/964415158103.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,25243391121,5.81,热销品,,
500毫升 Korseell 胶原蛋白护发面膜，深层滋养修护干枯受损发质，保湿滋润。,1瓶,3.2,https://cf.shopee.com.my/file/cn-11134207-7ras8-m9jz7gd52if0b6,http://shopee.com.my/product/1343692472/25292554351,Hair Care,Hair Treatment,IVCN202606252791,2.53406E+11,https://detail.1688.com/offer/919338987656.html?spm=a26352.b28411319.offerlist.6.50e61e627UOpW1,1688三档价格,6月25日,25292554351,3.65,热销品,,
Aromatica迷迭香头皮去角质磨砂膏 165毫升,Aromatica迷迭香头皮去角质磨砂膏 165毫升,12.21,https://cf.shopee.vn/file/vn-11134207-81ztc-moqq5eixnci612,http://shopee.vn/product/193849872/25314140482,Hair Care,Others,IVCN202606252793,2.55349E+11,https://detail.1688.com/offer/961560566378.html?spm=a26352.13672862.offerlist.319.61173a81zoJzoM,1688三档价格,6月25日,25314140482,14.95,热销品,,
Dr.Leo亮白护肤套装Symwhite 377淡斑烟酰胺亮白保湿霜+精华液，高效亮白保湿霜，提亮肤色，淡化色斑,2件套,14.6,https://cf.shopee.com.my/file/cn-11134207-820l4-mifqviqgem8114,http://shopee.com.my/product/1082375271/25326284513,Beauty Sets & Packages,,IVCN202606252795,2.3308E+11,"https://detail.1688.com/offer/904513938038.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/918995581694.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",1688三档价格,6月25日,25326284513,32.45,热销品,,
Dr.Leo亮白护肤套装Symwhite 377淡斑烟酰胺亮白保湿霜+精华液，高效亮白保湿霜，提亮肤色，淡化色斑,精华液+面霜,14.6,https://cf.shopee.com.my/file/cn-11134207-820l4-moi5kufkxo1t18,http://shopee.com.my/product/1082375271/25326284513,Beauty Sets & Packages,,IVCN202606252797,2.55704E+11,"https://detail.1688.com/offer/904513938038.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/918995581694.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",1688三档价格,6月25日,25326284513,33.19,热销品,,
SEVICH 16克发蜡棒 不粘腻发油 定型发蜡 顺滑棒,【无毒】1件,5,https://cf.shopee.ph/file/cn-11134207-820l4-mh5yzjr4tw5ne7,http://shopee.ph/product/292077110/25375886277,Hair Care,Hair Styling,IVCN202606252799,2.50692E+11,https://detail.1688.com/offer/782234076185.html?spm=a26352.b28411319.offerlist.5.221d1e62VmuIrA,1688三档价格,6月25日,25375886277,7.15,热销品,,
Bremod 高级洗发水护发素角蛋白复合物护理护发精华液超实用套装,高级护发套装,19.03,https://cf.shopee.ph/file/ph-11134207-7rasl-m6hp25na8por74,http://shopee.ph/product/426990928/25477125068,Hair Care,Others,IVCN202606252801,89111080130,"https://detail.1688.com/offer/831582746816.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
 https://detail.1688.com/offer/816608351856.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",1688三档价格,6月25日,25477125068,19.03,热销品,,
Bremod 高级洗发水护发素角蛋白复合物护理护发精华液超实用套装,第一组,11.27,https://cf.shopee.ph/file/sg-11134201-7rd3n-lun9j4wzeqmn31,http://shopee.ph/product/426990928/25477125068,Hair Care,Others,IVCN202606252803,2.26278E+11,https://detail.1688.com/offer/831582746816.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,25477125068,11.27,热销品,,
RYO 深层清洁清凉洗发露 480毫升,默认,16.43,https://cf.shopee.com.my/file/my-11134207-820l7-meu1cqn3hyio2c,http://shopee.com.my/product/382886147/25921517796,Hair Care,Shampoo,IVCN202606252805,1.47246E+11,https://detail.1688.com/offer/988423703407.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,6月25日,25921517796,16.43,热销品,,
儿童定型啫喱 40克,??40g,1.53,https://cf.shopee.ph/file/cn-11134207-7r98o-lyw2rjwgn6ur72,http://shopee.ph/product/1024587766/25984716499,Hair Care,Hair Styling,IVCN202606252807,1.29031E+11,https://detail.1688.com/offer/903169143347.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,25984716499,1.53,热销品,,
儿童定型啫喱 40克,买一送一=2件,4.24,https://cf.shopee.ph/file/cn-11134207-7ras8-m0oipzxhxc26f2,http://shopee.ph/product/1024587766/25984716499,Hair Care,Hair Styling,IVCN202606252809,2.36823E+11,https://detail.1688.com/offer/910313235368.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0 https://detail.1688.com/offer/903169143347.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,25984716499,4.24,热销品,,
Saco 灰发遮盖洗发水，基础色草本染发剂，便捷智能梳子设计，200ml 瓶装。,天然黑（200毫升）,7.47,https://cf.shopee.vn/file/vn-11134207-820l4-mjibexu926td99,http://shopee.vn/product/1157654690/26080934233,Hair Care,Hair Colour,IVCN202606252811,2.57992E+11,https://detail.1688.com/offer/659950069677.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,6月25日,26080934233,7.47,热销品,,
【AXIS-Y 官方】焕彩完美三件套（焕彩爽肤水 125ml + 焕彩精华液 50ml + 焕彩面霜 50ml）,【AXIS-Y 官方】焕彩完美三件套（焕彩爽肤水 125ml + 焕彩精华液 50ml + 焕彩面霜 50ml）,22.5,https://cf.shopee.com.my/file/my-11134207-820l8-mm98holfwv0kc5,http://shopee.com.my/product/997505626/26458204598,Beauty Sets & Packages,,IVCN202606252813,1.39036E+11,,1688三档价格,6月25日,26458204598,85.28,热销品,,
