title（注意，所有单元格都不要包含换行符）,variant,price,imgUrl,link,l2,l3,inviteId,modelId,final_1688_link,price judge,上传日期,itemid,最大价格,价格档位,空置，该列请勿删除，否则会导致数据错乱,l4
浅棕色 03,浅棕色 03,14.62,,,Hair Care,Others,IVCN2026082130782,2.16161E+11,,1688三档价格,46255,,14.62,热销品,,
棕色，1瓶【新品热销】,棕色，1瓶【新品热销】,47.54,,,Hair Care,Hair Colour,IVCN2026082130786,4.46032E+11,,1688三档价格,46255,,47.54,热销品,,
Dr.Ran 洗发水 500ml x1,Dr.Ran 洗发水 500ml x1,27.21,,,Hair Care,Shampoo,IVCN2026082130788,2.05515E+11,,1688三档价格,46255,,27.21,热销品,,
PDRN 刷子护发精华液 2支装,PDRN 刷子护发精华液 2支装,69.59,,,Hair Care,Hair Treatment,IVCN2026082130790,3.20945E+11,,1688三档价格,46255,,69.59,热销品,,
『买一送一』180毫升直发霜，使用方便，温和不刺激，修复受损发质，令秀发亮泽柔顺。,（AVE）买一送一=2件,6.43,,,Hair Care,Hair Treatment,IVCN2026082119386,2.43778E+11,https://detail.1688.com/offer/671013032071.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,6.43,热销品,,
深棕色，27.5克 - 2瓶,深棕色，27.5克 - 2瓶,32.88,,,Hair Care,Hair Treatment,IVCN2026082130792,1.90599E+11,,1688三档价格,46255,,32.88,热销品,,
自然黑,自然黑,5.02,,,Hair Care,Hair Colour,IVCN2026082130794,4.00128E+11,,1688三档价格,46255,,5.02,热销品,,
1件,1件,9.77,,,Hair Care,Shampoo,IVCN2026082130796,1.98844E+11,,1688三档价格,46255,,9.77,热销品,,
2个,2个,61.08,,,Hair Care,Hair Treatment,IVCN2026082130798,3.56104E+11,,1688三档价格,46255,,61.08,热销品,,
2个深棕色芯,2个深棕色芯,49.47,,,Hair Care,Shampoo,IVCN2026082130800,3.41248E+11,,1688三档价格,46255,,49.47,热销品,,
【买一送一】SEVICH 儿童美发造型蜡棒 80毫升,🔥80毫升+80毫升,30,,,Hair Care,Hair Styling,IVCN2026082119388,1.3782E+11,https://detail.1688.com/offer/910313235368.html?spm=a26352.b28411319.offerlist.11.46cc1e62o1yVnV,1688三档价格,46255,,30,热销品,,
塑形凝胶 177毫升,塑形凝胶 177毫升,55.47,,,Hair Care,Hair Styling,IVCN2026082130802,3.0037E+11,,1688三档价格,46255,,55.47,热销品,,
🔥黑色*1,🔥黑色*1,5.61,,,Hair Care,Hair Styling,IVCN2026082130804,2.75295E+11,,1688三档价格,46255,,5.61,热销品,,
[B3T2] 5件,[B3T2] 5件,99.13,,,Hair Care,Hair Treatment,IVCN2026082130806,4.1546E+11,,1688三档价格,46255,,99.13,热销品,,
🔥🔥黑色 *2,🔥🔥黑色 *2,18.46,,,Hair Care,Hair Styling,IVCN2026082130808,2.04837E+11,,1688三档价格,46255,,18.46,热销品,,
深棕色,深棕色,7.63,,,Hair Care,Hair Styling,IVCN2026082130810,79393480162,,1688三档价格,46255,,7.63,热销品,,
4克*3瓶,4克*3瓶,26.08,,,Hair Care,Hair Styling,IVCN2026082130812,1.58268E+11,,1688三档价格,46255,,26.08,热销品,,
250毫升,250毫升,6.7,,,Hair Care,Hair Styling,IVCN2026082130914,1.47261E+11,,1688三档价格,46255,,6.7,热销品,,
买一送一（2套）,买一送一（2套）,5.8,,,Beauty Sets & Packages,,IVCN2026082130816,4.46046E+11,,1688三档价格,46255,,5.8,热销品,,
SEVICH 便携式旅行发际线遮瑕粉 防水黑色粉,🔥🔥黑色*1件,8.16,,,Hair Care,Hair Styling,IVCN2026082119390,1.87084E+11,https://detail.1688.com/offer/560299791241.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,8.16,热销品,,
褐参 2 片,褐参 2 片,16.89,,,Hair Care,Others,IVCN2026082130818,2.25434E+11,,1688三档价格,46255,,16.89,热销品,,
🔥 生发套装【1+1】,🔥 生发套装【1+1】,20.64,,,Hair Care,Shampoo,IVCN2026082130820,4.15982E+11,,1688三档价格,46255,,20.64,热销品,,
1支发簪 15克,1支发簪 15克,10.02,,,Hair Care,Hair Styling,IVCN2026082131062,2.87436E+11,,1688三档价格,46255,,10.02,热销品,,
80克+125毫升,80克+125毫升,30.26,,,Hair Care,Hair Styling,IVCN2026082130824,3.60796E+11,,1688三档价格,46255,,30.26,热销品,,
SACO 遮盖白发洗发水（200ml），智能染发梳，在家使用方便快捷，无需复杂的混合步骤。,天然黑（200毫升）,7.26,,,Hair Care,Hair Colour,IVCN2026082119392,2.57992E+11,https://detail.1688.com/offer/659950069677.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,7.26,热销品,,
750毫升瓶装*2,750毫升瓶装*2,12.47,,,Hair Care,Shampoo,IVCN2026082130826,2.58858E+11,,1688三档价格,46255,,12.47,热销品,,
1 件,1 件,2.54,,,Hair Care,Shampoo,IVCN2026082130828,4.20889E+11,,1688三档价格,46255,,2.54,热销品,,
贝壳化妆套装 12,贝壳化妆套装 12,100.86,,,Beauty Sets & Packages,,IVCN2026082130830,3.75532E+11,,1688三档价格,46255,,100.86,热销品,,
发膜（2片装）,发膜（2片装）,4.76,,,Hair Care,Hair Treatment,IVCN2026082130832,3.55078E+11,,1688三档价格,46255,,4.76,热销品,,
棕色的,棕色的,8.67,,,Hair Care,Hair Treatment,IVCN2026082130834,2.04811E+11,,1688三档价格,46255,,8.67,热销品,,
SEVICH 儿童专用头发造型啫喱（125毫升）,🔥发胶 125毫升,7.08,,,Hair Care,Hair Styling,IVCN2026082119394,2.22253E+11,https://detail.1688.com/offer/635756196067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,46255,,7.08,热销品,,
Elizavecca Cer-100 强韧发丝精华油 100毫升,精油 100毫升,8,,,Hair Care,Hair Treatment,IVCN2026082119396,1.67052E+11,https://detail.1688.com/offer/867341208761.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,8,热销品,,
【TOP 1】Skinavor 深层蛋白维生素C角蛋白护发素+洗发水 护色 | 柔顺秀发 | 清新发根香氛护发素,护发素 200毫升+200毫升,6.72,,,Hair Care,Hair and Scalp Conditioner,IVCN2026082119398,2.773E+11,https://detail.1688.com/offer/860668125845.html?tracelog=p4p&spm=a26352.13672862.offerlist.24.1ad9562by91Ya2&clickid=c54231d707834c9aaa77d2409a221f09&sessionid=cb5a1dd46dd5d46c272d84fc41f7b858&_p_isad=1,1688三档价格,46255,,6.72,热销品,,
买三送一,买三送一,64.74,,,Hair Care,Shampoo,IVCN2026082130836,2.33796E+11,,1688三档价格,46255,,64.74,热销品,,
【官方】Nizoral® 2% 酮康唑去屑洗发露 100ml x3 | 止痒和缓解发红 | 癣和脂溢性皮炎,【官方】Nizoral® 2% 酮康唑去屑洗发露 100ml x3 | 止痒和缓解发红 | 癣和脂溢性皮炎,243.49,,,Hair Care,Shampoo,IVCN2026082130840,2.04917E+11,,1688三档价格,46255,,243.49,热销品,,
象牙色彩妆双人组,象牙色彩妆双人组,40.03,,,Beauty Sets & Packages,,IVCN2026082130842,3.16249E+11,,1688三档价格,46255,,40.03,热销品,,
H1,H1,29.13,,,Hair Care,Hair Treatment,IVCN2026082130844,1.34926E+11,,1688三档价格,46255,,29.13,热销品,,
B1+T4=5/组,B1+T4=5/组,33.59,,,Beauty Sets & Packages,,IVCN2026082130846,4.01141E+11,,1688三档价格,46255,,33.59,热销品,,
100毫升（男士专用）,100毫升（男士专用）,59.31,,,Hair Care,Hair Treatment,IVCN2026082130942,2.82498E+11,,1688三档价格,46255,,59.31,热销品,,
护发精华液 100毫升,护发精华液 100毫升,10.43,,,Hair Care,Hair Treatment,IVCN2026082130850,3.1107E+11,,1688三档价格,46255,,10.43,热销品,,
1瓶,1瓶,47.79,,,Hair Care,Hair Treatment,IVCN2026082130852,3.02112E+11,,1688三档价格,46255,,47.79,热销品,,
黑色的,黑色的,189.53,,,Hair Care,Hair Styling,IVCN2026082130854,25765001,,1688三档价格,46255,,189.53,热销品,,
买五送三,买五送三,1025.54,,,Hair Care,Shampoo,IVCN2026082130856,3.02744E+11,,1688三档价格,46255,,1025.54,热销品,,
凯仕角酰胺热保护护理液 200克,治疗剂量 200克,1.5,,,Hair Care,Hair Treatment,IVCN2026082119400,1.23319E+11,https://detail.1688.com/offer/905095824900.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,46255,,1.5,热销品,,
🔥黑色（12克）,🔥黑色（12克）,4.41,,,Hair Care,Hair Styling,IVCN2026082131142,2.04981E+11,,1688三档价格,46255,,4.41,热销品,,
🔥🔥 20克+8克,🔥🔥 20克+8克,6.99,,,Hair Care,Hair Styling,IVCN2026082130860,3.01293E+11,,1688三档价格,46255,,6.99,热销品,,
买二送一（3件）,买二送一（3件）,14.22,,,Hair Care,Hair Treatment,IVCN2026082130862,4.15272E+11,,1688三档价格,46255,,14.22,热销品,,
单瓶100毫升,单瓶100毫升,164.98,,,Hair Care,Hair Treatment,IVCN2026082130864,1.87899E+11,,1688三档价格,46255,,164.98,热销品,,
2瓶,2瓶,18.85,,,Hair Care,Shampoo,IVCN2026082130866,1.28262E+11,,1688三档价格,46255,,18.85,热销品,,
Bremod 高性能角蛋白丝滑直发重塑霜 800ml x2 BR-T012(1+2) BR-T012,A+B(800毫升*2),7.12,,,Hair Care,Hair Treatment,IVCN2026082119402,1.83587E+11,https://detail.1688.com/offer/948721577458.html?spm=a26352.13672862.offerlist.87.437b1e62rhlmqZ&offerId=948721577458&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=1d789b4dddc445e68ded21971fe1d099&skuId=5858305500383&forcePC=1782384734142,1688三档价格,46255,,7.12,热销品,,
250毫升,250毫升,6.7,,,Hair Care,Hair Styling,IVCN2026082130914,1.47261E+11,,1688三档价格,46255,,6.7,热销品,,
无LCLT*移液管,无LCLT*移液管,19.09,,,Hair Care,Hair Treatment,IVCN2026082130870,2.87671E+11,,1688三档价格,46255,,19.09,热销品,,
头发深层护理套装 1+2,头发深层护理套装 1+2,23.81,,,Hair Care,Shampoo,IVCN2026082130872,39941485432,,1688三档价格,46255,,23.81,热销品,,
500克×3,500克×3,22.62,,,Hair Care,Shampoo,IVCN2026082130874,2.67656E+11,,1688三档价格,46255,,22.62,热销品,,
1瓶洗发水 + 2瓶精华液,1瓶洗发水 + 2瓶精华液,22.22,,,Hair Care,Hair Treatment,IVCN2026082130876,3.6627E+11,,1688三档价格,46255,,22.22,热销品,,
SACO 正品染发梳（400ml），含天然草本成分的染发洗发水，快速显色。,天然黑（400毫升）,14.15,,,Hair Care,Hair Colour,IVCN2026082119404,1.78026E+11,https://detail.1688.com/offer/670261406468.html?spm=a26352.b28411319.offerlist.12.71061e62mgIupN,1688三档价格,46255,,14.15,热销品,,
Dr.Althea 保湿赋活双效套装 - 海洋水润面霜 (50ml) & 海洋深层精华液 (30ml),精华液+乳霜,19.5,,,Beauty Sets & Packages,,IVCN2026082119466,2.71739E+11,https://detail.1688.com/offer/1030133062628.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,46255,,19.5,热销品,,
1-黑,1-黑,2.78,,,Hair Care,Others,IVCN2026082131096,1.38246E+11,,1688三档价格,46255,,2.78,热销品,,
1-黑,1-黑,2.78,,,Hair Care,Others,IVCN2026082131096,1.38246E+11,,1688三档价格,46255,,2.78,热销品,,
SACO 正品染发梳（400ml），含天然草本成分的染发洗发水，快速显色。,冷棕茶（400毫升）,14.4,,,Hair Care,Hair Colour,IVCN2026082119408,3.60645E+11,,1688三档价格,46255,,14.4,热销品,,
栗棕色 - 500毫升，瓶装（500毫升）,栗棕色 - 500毫升，瓶装（500毫升）,33.04,,,Hair Care,Hair Colour,IVCN2026082130882,1.76993E+11,,1688三档价格,46255,,33.04,热销品,,
4-咖啡馆,4-咖啡馆,9.78,,,Hair Care,Shampoo,IVCN2026082130884,3.75946E+11,,1688三档价格,46255,,9.78,热销品,,
‼️400ml‼️3 IN 1 Hair Coloring Comb Hair Dye Coloring Shampoo Hair Care Hair Conditioner一梳彩染发膏植物提取泡泡染发护发养发一梳黑盖白发染发梳一洗彩染发剂,Golden Brown金棕色（盖白发）,4.87,,,Hair Care,Hair Colour,IVCN2026082119410,79822049181,https://detail.1688.com/offer/817456145025.html?fromkv=cbuPcPlugin:imageSearchDrawerTable&kjSource=pc&spm=a2639h.30124514.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,46255,,4.87,热销品,,
2个,2个,10.58,,,Hair Care,Hair Treatment,IVCN2026082130886,2.28809E+11,,1688三档价格,46255,,10.58,热销品,,
新版本（2 件装）,新版本（2 件装）,133.18,,,Hair Care,Shampoo,IVCN2026082130888,3.86273E+11,,1688三档价格,46255,,133.18,热销品,,
头发精华液 100dL 和 300dL,头发精华液 100dL 和 300dL,205.08,,,Hair Care,Hair Treatment,IVCN2026082130890,1.19504E+11,,1688三档价格,46255,,205.08,热销品,,
03 浅棕色,03 浅棕色,3.72,,,Hair Care,Hair Styling,IVCN2026082130892,2.44254E+11,,1688三档价格,46255,,3.72,热销品,,
棕色洗发水，仅售1瓶,棕色洗发水，仅售1瓶,5.83,,,Hair Care,Hair Colour,IVCN2026082130894,2.81899E+11,,1688三档价格,46255,,5.83,热销品,,
耀志脆弱发质定型霜，防晕染刘海定型霜,15G,12.59,,,Hair Care,Hair Styling,IVCN2026082119452,3.06145E+11,https://detail.1688.com/offer/896490590406.html?spm=a26352.b28411319/2508.0.0.5a311e6242lSna,1688三档价格,46255,,12.59,热销品,,
SEVICH 增发粉 增发纤维 防脱发,黑色 40克（瓶装）,7.02,,,Hair Care,Hair Styling,IVCN2026082119414,1.084E+11,https://detail.1688.com/offer/927587187391.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688三档价格,46255,,7.02,热销品,,
黑色的,黑色的,24.39,,,Hair Care,Hair Styling,IVCN2026082130896,4.2611E+11,,1688三档价格,46255,,24.39,热销品,,
头皮护理套装,头皮护理套装,33.56,,,Hair Care,Shampoo,IVCN2026082130898,2.6778E+11,,1688三档价格,46255,,33.56,热销品,,
牛奶A,牛奶A,11.84,,,Hair Care,Hair Treatment,IVCN2026082130900,1.97428E+11,,1688三档价格,46255,,11.84,热销品,,
4号,4号,1.59,,,Hair Care,Hair Styling,IVCN2026082130902,4.20256E+11,,1688三档价格,46255,,1.59,热销品,,
洗发水+护发素,洗发水+护发素,6.51,,,Hair Care,Shampoo,IVCN2026082130904,3.70788E+11,,1688三档价格,46255,,6.51,热销品,,
✴Ship Within 24✴️ Hanboli Original Hair Care Serum Oil 100ML 韩泊莉免洗护发精油喷雾,金装 100毫升,1.9,,,Hair Care,Hair Treatment,IVCN2026082119416,2.26622E+11,https://detail.1688.com/offer/937095276032.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,1.9,热销品,,
3件,3件,2.96,,,Hair Care,Shampoo,IVCN2026082130906,3.95955E+11,,1688三档价格,46255,,2.96,热销品,,
skinavor 多效合一蛋白维生素 C 护发素 | 固色 | 柔顺秀发 | 焕活发根,蛋白质维生素C固色剂,1.02,,,Hair Care,Hair and Scalp Conditioner,IVCN2026082119418,3.6005E+11,https://detail.1688.com/offer/917142511764.html?spm=a26352.13672862.offerlist.14.519142b8YNe6fp&offerId=917142511764&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5952902986018&trace_log=normal&uuid=74fb74507ed3442fa897e17f9020e220&forcePC=1774517393039,1688三档价格,46255,,1.02,热销品,,
1件,1件,9.41,,,Hair Care,Hair and Scalp Conditioner,IVCN2026082130908,2.49003E+11,,1688三档价格,46255,,9.41,热销品,,
所以,所以,5.33,,,Hair Care,Hair Styling,IVCN2026082130910,2.0958E+11,,1688三档价格,46255,,5.33,热销品,,
2 件｜棕色+可可色,2 件｜棕色+可可色,144.71,,,Hair Care,Hair Colour,IVCN2026082130912,3.90043E+11,,1688三档价格,46255,,144.71,热销品,,
250毫升,250毫升,6.7,,,Hair Care,Hair Styling,IVCN2026082130914,1.47261E+11,,1688三档价格,46255,,6.7,热销品,,
Dr.ville Hair Growth Serum /Hair Growth Shampoo / Anti Hair Loss For Scalp 防脱头皮水/洗发水,2瓶,15,,,Hair Care,Hair Treatment,IVCN2026082119420,2.56463E+11,https://detail.1688.com/offer/1048181070521.html?spm=a26352.b28411319/2508.0.0,1688三档价格,46255,,15,热销品,,
🔥黑色（12克）,🔥黑色（12克）,4.41,,,Hair Care,Hair Styling,IVCN2026082131142,2.04981E+11,,1688三档价格,46255,,4.41,热销品,,
洗发水+护发素,洗发水+护发素,58.08,,,Hair Care,Hair and Scalp Conditioner,IVCN2026082130918,4.00331E+11,,1688三档价格,46255,,58.08,热销品,,
生发方案 Hair Five Vello-5,生发方案 Hair Five Vello-5,88.84,,,Hair Care,Hair Treatment,IVCN2026082130920,3.0509E+11,,1688三档价格,46255,,88.84,热销品,,
3瓶 1000毫升,3瓶 1000毫升,22.72,,,Hair Care,Hair Treatment,IVCN2026082130922,3.35566E+11,,1688三档价格,46255,,22.72,热销品,,
1+1【洗发水+精华液】,1+1【洗发水+精华液】,11.7,,,Hair Care,Shampoo,IVCN2026082130924,1.39476E+11,,1688三档价格,46255,,11.7,热销品,,
Dr.ville Hair Growth Serum /Hair Growth Shampoo / Anti Hair Loss For Scalp 防脱头皮水/洗发水,1瓶,7.5,,,Hair Care,Hair Treatment,IVCN2026082119422,2.56463E+11,https://detail.1688.com/offer/1048181070521.html?spm=a26352.b28411319/2508.0.0,1688三档价格,46255,,7.5,热销品,,
C-7 - 金棕色，500毫升,C-7 - 金棕色，500毫升,10.38,,,Hair Care,Shampoo,IVCN2026082130926,3.02477E+11,,1688三档价格,46255,,10.38,热销品,,
棕色的,棕色的,68.05,,,Hair Care,Shampoo,IVCN2026082130928,1.54369E+11,,1688三档价格,46255,,68.05,热销品,,
SACO 正品染发梳（400ml），含天然草本成分的染发洗发水，快速显色。,巧克力棕色 400毫升,6,,,Hair Care,Hair Colour,IVCN2026082119424,1.66298E+11,https://detail.1688.com/offer/731850655087.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688三档价格,46255,,6,热销品,,
Tgidees迷迭香洗发水 220毫升,Tgidees迷迭香洗发水 220毫升,18.18,,,Hair Care,Shampoo,IVCN2026082130932,2.67352E+11,,1688三档价格,46255,,18.18,热销品,,
300毫升*1,300毫升*1,4.84,,,Hair Care,Shampoo,IVCN2026082130934,3.16281E+11,,1688三档价格,46255,,4.84,热销品,,
标准集,标准集,10.82,,,Beauty Sets & Packages,,IVCN2026082130936,3.31009E+11,,1688三档价格,46255,,10.82,热销品,,
Sevich 发际线粉 头发阴影粉 防水发粉 填充额头发际线,黑色（4克）,6,,,Hair Care,Hair Styling,IVCN2026082119426,1.96806E+11,https://detail.1688.com/offer/560299791241.html?spm=a26352.b28411319.offerlist.60.43ce1e62oFaEFa,1688三档价格,46255,,6,热销品,,
3件套护发套装,3件套护发套装,15.37,,,Hair Care,Hair Treatment,IVCN2026082130938,3.81275E+11,,1688三档价格,46255,,15.37,热销品,,
SACO 孕妇专用染发洗发水（250ml），一款温和安全的草本染发洗发水，可快速上色。,深棕色（250毫升）,3.56,,,Hair Care,Shampoo,IVCN2026082119428,2.55424E+11,https://detail.1688.com/offer/872074973217.html?spm=a26352.13672862.offerlist.65.189f1e62iOth4f,1688三档价格,46255,,3.56,热销品,,
人参霜*2 60克,人参霜*2 60克,42.28,,,Beauty Sets & Packages,,IVCN2026082130940,2.62319E+11,,1688三档价格,46255,,42.28,热销品,,
100毫升（男士专用）,100毫升（男士专用）,59.31,,,Hair Care,Hair Treatment,IVCN2026082130942,2.82498E+11,,1688三档价格,46255,,59.31,热销品,,
买一送二（3套）,买一送二（3套）,17.42,,,Beauty Sets & Packages,,IVCN2026082130944,4.46046E+11,,1688三档价格,46255,,17.42,热销品,,
补充装,补充装,43.9,,,Hair Care,Hair Treatment,IVCN2026082130946,2.67637E+11,,1688三档价格,46255,,43.9,热销品,,
SACO 正品染发梳（400ml），含天然草本成分的染发洗发水，快速显色。,栗棕色（400毫升）,15.4,,,Hair Care,Hair Colour,IVCN2026082119430,1.78026E+11,https://detail.1688.com/offer/660220678860.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688三档价格,46255,,15.4,热销品,,
Booster Pro,Booster Pro,68.21,,,Hair Care,Hair Treatment,IVCN2026082130948,3.10706E+11,,1688三档价格,46255,,68.21,热销品,,
